country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Sweden,,bibliotek.eskilstuna.se,https://bibliotek.eskilstuna.se/web/arena/%C3%B6ppettider,FALSE,0.3,1,1,0.92
Sweden,,bibliotek.eskilstuna.se,https://bibliotek.eskilstuna.se/web/arena/-/skiftinge-bibliotek-tillfalligt-stangt,FALSE,0.65,1,1,1
Sweden,,bibliotek.gotland.se,https://bibliotek.gotland.se/,TRUE,0.73,0.62,0.93,0.92
Sweden,,bibliotek.gotland.se,https://bibliotek.gotland.se/aktuellt/ext/news/event/10662.html,FALSE,0.91,0.73,0.96,0.92
Sweden,,bibliotek.huddinge.se,https://bibliotek.huddinge.se/,TRUE,0.32,1,1,0.92
Sweden,,bibliotek.huddinge.se,https://bibliotek.huddinge.se/semesterl%C3%A4sning,FALSE,0.3,1,1,0.92
Sweden,,bibliotek.huddinge.se,https://bibliotek.huddinge.se/ung-konstsalong,FALSE,0.51,1,0.78,0.92
Sweden,,bibliotek.jonkoping.se,https://bibliotek.jonkoping.se/,TRUE,0.36,1,1,0.92
Sweden,,bibliotek.jonkoping.se,https://bibliotek.jonkoping.se/mumin-80-%C3%A5r,FALSE,0.43,1,0.81,0.92
Sweden,,bibliotek.jonkoping.se,https://bibliotek.jonkoping.se/sommarbiblioteken,FALSE,0.38,0.98,0.96,0.92
Sweden,,bibliotek.kalmar.se,https://bibliotek.kalmar.se/,TRUE,0.26,0.97,0.96,0.85
Sweden,,bibliotek.kalmar.se,https://bibliotek.kalmar.se/-/tornedalingarnas-dag,FALSE,0.39,0.99,0.56,0.92
Sweden,,bibliotek.kalmar.se,https://bibliotek.kalmar.se/inspiration,FALSE,0.29,1,0.96,0.85
Sweden,,bibliotek.karlskrona.se,https://bibliotek.karlskrona.se/,TRUE,0.38,0.93,0.96,0.92
Sweden,,bibliotek.karlskrona.se,https://bibliotek.karlskrona.se/evenemang,FALSE,0.28,0.91,0.96,0.92
Sweden,,bibliotek.norrtalje.se,https://bibliotek.norrtalje.se/,TRUE,0.29,0.96,0.96,0.92
Sweden,,bibliotek.norrtalje.se,https://bibliotek.norrtalje.se/%C3%84ndrade-%C3%B6ppettider,FALSE,0.42,0.95,0.96,0.77
Sweden,,bibliotek.orebro.se,https://bibliotek.orebro.se/,TRUE,0.3,0.93,1,0.92
Sweden,,bibliotek.orebro.se,https://bibliotek.orebro.se/tips-inspiration,FALSE,0.42,0.92,1,0.92
Sweden,,bibliotek.riksarkivet.se,https://bibliotek.riksarkivet.se/,TRUE,0.28,0.93,0.79,0.92
Sweden,,bibliotek.riksarkivet.se,https://bibliotek.riksarkivet.se/extended-search?p_p_id=extendedSearch_WAR_arenaportlet&p_p_lifecycle=0&p_p_state=normal,FALSE,0.29,0.91,0.82,0.92
Sweden,,bibliotek.riksarkivet.se,https://bibliotek.riksarkivet.se/startsida?p_p_id=listResult_WAR_arenaportlet_INSTANCE_dcIBsPWEy770&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_listResult_WAR_arenaportlet_INSTANCE_dcIBsPWEy770__wu=%2FlistResult%2F%3Fwicket%3Ainterface%3D%3A0%3AsearchResultPanel%3AdataContainer%3AdataView%3A7%3AcontainerItem%3Aitem%3AindexedRecordPanel%3AcoverDecorPanel%3Acontent%3AcoverLink%3A%3AILinkListener%3A%3A,FALSE,0.2,0.93,0.78,0.92
Sweden,,bibliotek.skelleftea.se,https://bibliotek.skelleftea.se/,TRUE,0.54,0.99,1,0.92
Sweden,,bibliotek.skelleftea.se,https://bibliotek.skelleftea.se/-/te-2,FALSE,0.57,1,0.81,1
Sweden,,bibliotek.skelleftea.se,https://bibliotek.skelleftea.se/digitala-biblioteket,FALSE,0.31,1,0.82,0.92
Sweden,,bibliotek.sodertalje.se,https://bibliotek.sodertalje.se/,TRUE,0.48,1,0.96,0.92
Sweden,,bibliotek.sodertalje.se,https://bibliotek.sodertalje.se/-/meroppet-pa-jarna-bibliotek,FALSE,0.41,0.98,0.96,1
Sweden,,bibliotek.solna.se,https://bibliotek.solna.se/,TRUE,0.27,0.95,0.79,0.92
Sweden,,bibliotek.solna.se,https://bibliotek.solna.se/evenemang,FALSE,0.25,0.95,0.79,0.92
Sweden,,bibliotek.sundsvall.se,https://bibliotek.sundsvall.se/,TRUE,0.27,0.96,1,0.92
Sweden,,bibliotek.sundsvall.se,https://bibliotek.sundsvall.se/-/summer-night-film-festival,FALSE,0.5,0.96,0.81,1
Sweden,,bibliotek.sundsvall.se,https://bibliotek.sundsvall.se/lov-veckor,FALSE,0.25,0.94,1,0.92
Sweden,,bibliotek.taby.se,https://bibliotek.taby.se/,TRUE,0.33,0.97,0.79,0.77
Sweden,,bibliotek.taby.se,https://bibliotek.taby.se/-/kul-i-somm-1,FALSE,0.39,0.96,1,0.85
Sweden,,bibliotek.vaxjo.se,https://bibliotek.vaxjo.se/,TRUE,0.33,0.96,1,0.85
Sweden,,bibliotek.vaxjo.se,https://bibliotek.vaxjo.se/-/frys-dina-reservationer-over-sommaren,FALSE,0.28,0.94,0.82,0.92
Sweden,,bibliotek.vaxjo.se,https://bibliotek.vaxjo.se/-/sommarlovsha-1,FALSE,0.43,0.94,0.81,0.92
Sweden,,biblioteken.regionstockholm.se,https://biblioteken.regionstockholm.se/,TRUE,0.86,0.89,0.93,1
Sweden,,biblioteken.regionstockholm.se,https://biblioteken.regionstockholm.se/fa-tag-pa-fulltext-av-artikeln/,FALSE,0.91,0.85,0.93,0.92
Sweden,,biblioteken.regionstockholm.se,https://biblioteken.regionstockholm.se/kliniska-beslutsstod/,FALSE,0.82,0.91,0.93,0.92
Sweden,,biblioteket.stockholm.se,https://biblioteket.stockholm.se/,TRUE,0.68,0.95,1,0.92
Sweden,,biblioteket.stockholm.se,https://biblioteket.stockholm.se/e-bocker,FALSE,0.82,1,1,0.92
Sweden,,biblioteket.stockholm.se,https://biblioteket.stockholm.se/sok,FALSE,0.16,0.96,1,0.92
Sweden,,bildarkiv.borlange.se,https://bildarkiv.borlange.se/,TRUE,0.63,0.91,0.57,0.85
Sweden,,bildarkiv.borlange.se,https://bildarkiv.borlange.se/admin,FALSE,0.72,0.94,1,0.91
Sweden,,bildarkiv.borlange.se,https://bildarkiv.borlange.se/om-bildarkivet/,FALSE,0.65,0.9,0.56,0.85
Sweden,,bildarkivet.malmo.se,https://bildarkivet.malmo.se/,TRUE,0.64,0.92,0.96,0.91
Sweden,,bildarkivet.malmo.se,https://bildarkivet.malmo.se/asset-bank/action/browseItems?categoryId=47026&categoryTypeId=2,FALSE,0.76,0.89,0.96,1
Sweden,,bildarkivet.malmo.se,https://bildarkivet.malmo.se/asset-bank/action/viewHome,FALSE,0.44,0.92,0.93,0.91
Sweden,,bildinternet.lulea.se,https://bildinternet.lulea.se/,TRUE,0.92,0.94,1,0.82
Sweden,,bildinternet.lulea.se,https://bildinternet.lulea.se/om_bildarkivet.aspx,FALSE,0.95,0.93,1,0.82
Sweden,,bildinternet.lulea.se,https://bildinternet.lulea.se/visaBild.aspx?bildnummer=2024000600011,FALSE,0.45,0.86,1,0.73
Sweden,,bildstod.vgregion.se,https://bildstod.vgregion.se/,TRUE,0.6,0.62,0.93,0.83
Sweden,,blogg.forsvarsmakten.se,https://blogg.forsvarsmakten.se/,TRUE,0.55,0.77,1,0.77
Sweden,,blogg.forsvarsmakten.se,https://blogg.forsvarsmakten.se/gladanochfalken/,FALSE,0.87,0.73,1,0.75
Sweden,,blogg.kriminalvarden.se,https://blogg.kriminalvarden.se/,TRUE,0.58,0.8,1,0.77
Sweden,,blogg.kriminalvarden.se,https://blogg.kriminalvarden.se/alla-inlagg/2020/januari/frivarden---den-dolda-sidan-av-kriminalvarden/,FALSE,0.67,0.82,1,0.83
Sweden,,blogg.kriminalvarden.se,https://blogg.kriminalvarden.se/alla-inlagg/2024/mars/sok-sok-sok-till-kriminalvarden/,FALSE,0.36,0.84,1,0.83
Sweden,,bmc.rjl.se,https://bmc.rjl.se/,TRUE,0.77,0.79,0.89,0.5
Sweden,,boka.karlskrona.se,https://boka.karlskrona.se/,TRUE,0.81,0.8,0.96,0.82
Sweden,,boka.karlskrona.se,https://boka.karlskrona.se/sv/Tiiganglighets-redogorelse,FALSE,0.95,0.75,0.96,0.82
Sweden,,boka.sollentuna.se,https://boka.sollentuna.se/,TRUE,0.99,0.53,0.93,0.9
Sweden,,boka.sollentuna.se,https://boka.sollentuna.se/forening,FALSE,0.61,1,0.79,0.91
Sweden,,bokadator.stockholm.se,https://bokadator.stockholm.se/,TRUE,0.8,0.63,1,0.9
Sweden,,bokningochbidrag.goteborg.se,https://bokningochbidrag.goteborg.se/,TRUE,0.91,0.94,1,1
Sweden,,bokningochbidrag.goteborg.se,https://bokningochbidrag.goteborg.se/gbg_login/create-account.html,FALSE,0.92,0.93,1,0.91
Sweden,,bolagsverket.se,https://bolagsverket.se/,TRUE,0.82,1,1,1
Sweden,,bolagsverket.se,https://bolagsverket.se/omoss/omwebbplatsen/vianvanderkakor.1643.html,FALSE,0.56,1,1,0.85
Sweden,,bolagsverket.se,https://bolagsverket.se/sjalvservice/etjanster/lamnainarsredovisningendigitalt/vanligafragoromattlamnainarsredovisningendigitalt.1671.html,FALSE,0.81,1,1,0.85
Sweden,,bookitpub.regionstockholm.se,https://bookitpub.regionstockholm.se/,TRUE,0.47,0.91,0.82,0.92
Sweden,,bookitpub.regionstockholm.se,https://bookitpub.regionstockholm.se/web/pub/search?p_auth=tJNjnZSu&p_p_ihttps://bookitpub.regionstockholm.se/web/pub/search?p_auth=tJNjnZSu&p_p_id=searchResult_WAR_arenaportlet&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_r_p_arena_urn%3Aarena_facet_queries=&p_r_p_arena_urn%3Aarena_sort_advice=field%3DRelevance%26direction%3DDescending&p_r_p_arena_urn%3Aarena_search_type=solr&p_r_p_arena_urn%3Aarena_search_query=departmentId_index%3AASE100229%7C10000%7C10004%7C7+AND+accessionDate_index%3A%5BNOW-14DAYS+TO+*%5D++NOT++mediaClass%5C%3AcdBOOKd=searchResult_WAR_arenaportlet&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_r_p_arena_urn%3Aarena_facet_queries=&p_r_p_arena_urn%3Aarena_sort_advice=field%3DRelevance%26direction%3DDescending&p_r_p_arena_urn%3Aarena_search_type=solr&p_r_p_arena_urn%3Aarena_search_query=departmentId_index%3AASE100229%7C10000%7C10004%7C7+AND+mediaClass_index%3AcdBook+AND+accessionDate_index%3A%5BNOW-14DAYS+TO+*%5D,FALSE,0.05,0.93,0.82,0.92
Sweden,,bookitpub.regionstockholm.se,https://bookitpub.regionstockholm.se/web/pub/startsida?p_p_id=listResult_WAR_arenaportlet_INSTANCE_x2c8SI20j4tk&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_listResult_WAR_arenaportlet_INSTANCE_x2c8SI20j4tk__wu=%2FlistResult%2F%3Fwicket%3Ainterface%3D%3A0%3AsearchResultPanel%3AdataContainer%3AdataView%3A4%3AcontainerItem%3Aitem%3AindexedRecordPanel%3AcoverDecorPanel%3AcoverLink%3A%3AILinkListener%3A%3A,FALSE,0.51,0.91,0.81,0.92
Sweden,,boplats.vaxjo.se,https://boplats.vaxjo.se/,TRUE,0.76,1,0.96,1
Sweden,,boplats.vaxjo.se,https://boplats.vaxjo.se/boplats/se/boplats-vaxjo.html,FALSE,0.63,1,0.96,1
Sweden,,boplats.vaxjo.se,https://boplats.vaxjo.se/sidor/politik-och-demokrati/om-webbplatsen/cookies---kakor.html,FALSE,0.14,1,0.96,1
Sweden,,borgerligvigsel.uppsala.se,https://borgerligvigsel.uppsala.se/,TRUE,0.78,1,0.96,0.91
Sweden,,bostad.stockholm.se,https://bostad.stockholm.se/,TRUE,0.73,1,0.96,0.91
Sweden,,bostad.stockholm.se,https://bostad.stockholm.se/bostad,FALSE,0.52,1,1,0.82
Sweden,,bovit.trafikverket.se,https://bovit.trafikverket.se/,TRUE,0.17,0.94,1,0.91
Sweden,,bovit.trafikverket.se,https://bovit.trafikverket.se/info-hjalp,FALSE,0.38,0.93,1,1
Sweden,,brandrisk-sverige.smhi.se,https://brandrisk-sverige.smhi.se/,TRUE,0.85,1,0.96,0.82
Sweden,,bransch.trafikverket.se,https://bransch.trafikverket.se/,TRUE,0.84,0.86,1,0.92
Sweden,,bransch.trafikverket.se,https://bransch.trafikverket.se/?expandid=global-area-43176,FALSE,0.58,0.86,1,0.92
Sweden,,bransch.trafikverket.se,https://bransch.trafikverket.se/om-oss/aktuellt-for-dig-i-branschen3/aktuellt-for-dig-i-branschen/2025-06/jarnvagspodden-avsnitt-8-2025--samordnande-i-slaptag-av-elkraftsbyte/,FALSE,0.88,0.8,1,0.92
Sweden,,bravalla.norrkoping.se,https://bravalla.norrkoping.se/,TRUE,0.3,1,0.93,1
Sweden,,bravalla.norrkoping.se,https://bravalla.norrkoping.se/bravallagymnasiet,FALSE,0.33,1,0.93,1
Sweden,,bredbandskartan.pts.se,https://bredbandskartan.pts.se/,TRUE,0.45,1,0.96,0.91
Sweden,,bygg.huddinge.se,https://bygg.huddinge.se/,TRUE,0.57,0.94,0.96,0.58
Sweden,,bygg.huddinge.se,https://bygg.huddinge.se/MenuGroup2.aspx?groupId=1,FALSE,0.45,0.94,0.96,0.58
Sweden,,bygg.huddinge.se,https://bygg.huddinge.se/MenuGroup2.aspx?groupId=2,FALSE,0.63,0.95,0.96,0.58
Sweden,,bygg.norrkoping.se,https://bygg.norrkoping.se/,TRUE,0.74,0.98,0.96,0.58
Sweden,,bygg.norrkoping.se,https://bygg.norrkoping.se/MenuGroup2.aspx?groupId=1,FALSE,0.46,1,0.96,0.58
Sweden,,bygg.norrkoping.se,https://bygg.norrkoping.se/MenuGroup2.aspx?groupId=4,FALSE,0.7,1,0.96,0.58
Sweden,,bygg.uppsala.se,https://bygg.uppsala.se/,TRUE,0.92,0.92,1,0.92
Sweden,,bygg.uppsala.se,https://bygg.uppsala.se/link/0b3aeec0362445edb4ebcfd29ca3cc78.aspx?gpid=75882,FALSE,0.71,0.92,0.96,0.92
Sweden,,bygg.uppsala.se,https://bygg.uppsala.se/samhallsbyggnad-utveckling/uppsala-vaxer/,FALSE,0.55,0.85,0.78,0.92
Sweden,,byggr.malmo.se,https://byggr.malmo.se/,TRUE,0.72,0.95,0.96,0.58
Sweden,,caneavf.vgregion.se,https://caneavf.vgregion.se/,TRUE,0.45,0.76,0.82,0.9
Sweden,,caneavf.vgregion.se,https://caneavf.vgregion.se/Start,FALSE,0.44,0.76,0.82,0.9
Sweden,,capiohaga-orebro.direkt.1177.se,https://capiohaga-orebro.direkt.1177.se/,TRUE,0.26,1,0.82,0.54
Sweden,,capiohallsberg-orebro.direkt.1177.se,https://capiohallsberg-orebro.direkt.1177.se/,TRUE,0.25,1,0.82,0.54
Sweden,,capiolekeberg-orebro.direkt.1177.se,https://capiolekeberg-orebro.direkt.1177.se/,TRUE,0.34,1,0.82,0.58
Sweden,,capiolekeberg-orebro.direkt.1177.se,https://capiolekeberg-orebro.direkt.1177.se/privacyPolicy,FALSE,0.36,1,0.78,0.54
Sweden,,celsiusskolan.uppsala.se,https://celsiusskolan.uppsala.se/,TRUE,0.81,0.96,0.79,0.92
Sweden,,celsiusskolan.uppsala.se,https://celsiusskolan.uppsala.se/program/,FALSE,0.9,1,1,0.85
Sweden,,centermothemloshet.goteborg.se,https://centermothemloshet.goteborg.se/,TRUE,0.58,0.89,0.54,1
Sweden,,centermothemloshet.goteborg.se,https://centermothemloshet.goteborg.se/karta/kronhusgatan-2c,FALSE,0.39,0.93,0.75,0.83
Sweden,,centermothemloshet.goteborg.se,https://centermothemloshet.goteborg.se/sysselsattning,FALSE,0.69,0.94,0.74,1
Sweden,,cfarnrsok.scb.se,https://cfarnrsok.scb.se/,TRUE,0.86,0.72,0.52,0.75
Sweden,,cfo.prv.se,https://cfo.prv.se/,TRUE,0.94,0.83,0.89,0.91
Sweden,,cfo.prv.se,https://cfo.prv.se/console,FALSE,0.95,0.78,0.89,0.91
Sweden,,citrixportal.rjl.se,https://citrixportal.rjl.se/,TRUE,0.98,0.91,0.89,0.83
Sweden,,citylinjen.regionorebrolan.se,https://citylinjen.regionorebrolan.se/,TRUE,0.41,0.92,0.79,1
Sweden,,citylinjen.regionorebrolan.se,https://citylinjen.regionorebrolan.se/sv/hallbar-orebroare/,FALSE,0.81,0.94,1,0.83
Sweden,,cnwebb.scb.se,https://cnwebb.scb.se/,TRUE,0.96,0.72,0.48,0.83
Sweden,,connect.vgregion.se,https://connect.vgregion.se/,TRUE,0.59,1,1,0.58
Sweden,,dafi.lantmateriet.se,https://dafi.lantmateriet.se/,TRUE,0.51,0.96,1,0.92
Sweden,,dalarna.direkt.1177.se,https://dalarna.direkt.1177.se/,TRUE,0.36,1,0.82,0.58
Sweden,,dalarna.direkt.1177.se,https://dalarna.direkt.1177.se/privacyPolicy,FALSE,0.4,1,0.78,0.54
Sweden,,data.trafikverket.se,https://data.trafikverket.se/,TRUE,0.24,0.94,1,0.92
Sweden,,data.trafikverket.se,https://data.trafikverket.se/get-started,FALSE,0.51,0.94,1,0.92
Sweden,,data.val.se,https://data.val.se/,TRUE,0.97,1,0.96,0.91
Sweden,,data.val.se,https://data.val.se/same2025/partier/valsedlar,FALSE,0.93,0.96,0.96,0.91
Sweden,,dataportalen.stockholm.se,https://dataportalen.stockholm.se/,TRUE,0.27,0.7,0.52,0.73
Sweden,,datorhjalpen.goteborg.se,https://datorhjalpen.goteborg.se/,TRUE,0.29,1,0.96,0.5
Sweden,,datorhjalpen.goteborg.se,https://datorhjalpen.goteborg.se/Home,FALSE,0.02,1,0.96,0.5
Sweden,,datorhjalpen.goteborg.se,https://datorhjalpen.goteborg.se/portal/start?topicID%5B%5D=1182&tab=gu,FALSE,0.6,0.93,0.96,0.5
Sweden,,degeer.norrkoping.se,https://degeer.norrkoping.se/,TRUE,0.58,1,0.93,1
Sweden,,degeer.norrkoping.se,https://degeer.norrkoping.se/de-geergymnasiet,FALSE,0.56,1,0.93,1
Sweden,,delgivning.etjanst.domstol.se,https://delgivning.etjanst.domstol.se/,TRUE,1,0.8,1,0.82
Sweden,,detaljplaner.lantmateriet.se,https://detaljplaner.lantmateriet.se/,TRUE,0.58,0.95,1,1
Sweden,,df.uppsala.se,https://df.uppsala.se/,TRUE,0.72,0.93,0.81,0.58
Sweden,,diariet.ostersund.se,https://diariet.ostersund.se/,TRUE,0.55,0.96,1,0.82
Sweden,,digitalastadsmuseet.stockholm.se,https://digitalastadsmuseet.stockholm.se/,TRUE,0.35,0.94,0.96,0.75
Sweden,,digitalastadsmuseet.stockholm.se,https://digitalastadsmuseet.stockholm.se/fotoweb/archives/5021-Historiska-fotografier/,FALSE,0.26,0.82,0.96,0.42
Sweden,,digitalhandling.etjanst.domstol.se,https://digitalhandling.etjanst.domstol.se/,TRUE,1,0.8,1,0.82
Sweden,,digitaltritningsarkiv.malmo.se,https://digitaltritningsarkiv.malmo.se/,TRUE,0.39,0.86,0.78,0.82
Sweden,,digitalvard.regionhalland.se,https://digitalvard.regionhalland.se/,TRUE,0.26,1,0.82,0.54
Sweden,,domarringensskola.uppsala.se,https://domarringensskola.uppsala.se/,TRUE,0.72,1,1,0.92
Sweden,,domarringensskola.uppsala.se,https://domarringensskola.uppsala.se/link/b1a073d680564cf78166f53564630b5b.aspx?gpid=75882,FALSE,0.77,0.98,1,0.92
Sweden,,domarringensskola.uppsala.se,https://domarringensskola.uppsala.se/om-skolan/,FALSE,0.82,1,1,0.92
Sweden,,donation.socialstyrelsen.se,https://donation.socialstyrelsen.se/,TRUE,0.94,1,1,0.91
Sweden,,drottningh.helsingborg.se,https://drottningh.helsingborg.se/,TRUE,0.58,0.96,1,0.92
Sweden,,drottningh.helsingborg.se,https://drottningh.helsingborg.se/om-drottningh/vison-mal/,FALSE,0.43,0.97,1,1
Sweden,,e-service.lakemedelsverket.se,https://e-service.lakemedelsverket.se/,TRUE,0.99,0.59,0.85,0.8
Sweden,,e-tjanster.boverket.se,https://e-tjanster.boverket.se/,TRUE,0.68,0.98,0.96,0.92
Sweden,,e-tjanster.boverket.se,https://e-tjanster.boverket.se/Citizen/MyPage2,FALSE,0.94,1,0.96,0.92
